audio_id,model_name,run_id,delta_score_single
Anam_Koronarsyndrom,MedGemma 27B Instruct,P1_01_01,0.02180094324438624
Anam_Koronarsyndrom,Meta Llama 3.1 8B Instruct,P1_01_01,0.026588543322581207
Anam_Koronarsyndrom,MedGemma 27B Instruct,P1_01_03,0.016525506844702963
Anam_Koronarsyndrom,MedGemma 27B Instruct,P1_01_04,0.016836682830841398
Anam_Koronarsyndrom,Meta Llama 3.1 8B Instruct,P1_01_03,0.0266478790811242
Anam_Koronarsyndrom,Meta Llama 3.1 8B Instruct,P1_01_02,0.028168877206738833
Anam_Koronarsyndrom,Meta Llama 3.1 8B Instruct,P1_01_04,0.02751387128962783
Anam_Koronarsyndrom,OpenAI GPT OSS 120B,P1_01_01,0.02172992878539139
Anam_Koronarsyndrom,OpenAI GPT OSS 120B,P1_01_02,0.0212144913804749
Anam_Koronarsyndrom,OpenAI GPT OSS 120B,P1_01_03,0.02342213080407514
Anam_Koronarsyndrom,OpenAI GPT OSS 120B,P1_01_04,0.020460807513697433
Anam_Pankreatitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.02320642243752127
Anam_Pankreatitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.023689526394793794
Anam_Pankreatitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.02312886241491867
Anam_Pankreatitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.023653336536648886
Anam_Pankreatitis,MedGemma 27B Instruct,P1_01_01,0.02247066245855904
Anam_Pankreatitis,MedGemma 27B Instruct,P1_01_03,0.020548562509031604
Anam_Pankreatitis,MedGemma 27B Instruct,P1_01_02,0.019789502662895968
Anam_Pankreatitis,Meta Llama 3.1 8B Instruct,P1_01_01,0.02112304000755434
Anam_Pankreatitis,MedGemma 27B Instruct,P1_01_04,0.020407174410784008
Anam_Pankreatitis,Meta Llama 3.1 8B Instruct,P1_01_02,0.02384402962900159
Anam_Pankreatitis,Meta Llama 3.1 8B Instruct,P1_01_03,0.02345129740319124
Anam_Pankreatitis,Meta Llama 3.1 8B Instruct,P1_01_04,0.024419039639620953
Anam_Pankreatitis,OpenAI GPT OSS 120B,P1_01_01,0.0210025797295731
Anam_Pankreatitis,OpenAI GPT OSS 120B,P1_01_03,0.021445534083620876
Anam_Pankreatitis,OpenAI GPT OSS 120B,P1_01_04,0.020870498330055418
Anam_Pankreatitis,OpenAI GPT OSS 120B,P1_01_02,0.01941384470536995
Anam_Pneumonie_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.02231201801628118
Anam_Pneumonie_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.022139853779586608
Anam_Pneumonie_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.021809516950165222
Anam_Pneumonie_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.02159251416000108
Anam_Pneumonie_02,MedGemma 27B Instruct,P1_01_01,0.008016403449438556
Anam_Pneumonie_02,MedGemma 27B Instruct,P1_01_03,0.013940036516874508
Anam_Pneumonie_02,MedGemma 27B Instruct,P1_01_02,0.015424112729438938
Anam_Pneumonie_02,MedGemma 27B Instruct,P1_01_04,0.01497717996079229
Anam_Pneumonie_02,Meta Llama 3.1 8B Instruct,P1_01_02,0.021748711270024017
Anam_Pneumonie_02,Meta Llama 3.1 8B Instruct,P1_01_01,0.0217000517130628
Anam_Pneumonie_02,Meta Llama 3.1 8B Instruct,P1_01_03,0.017724521091491235
Anam_Pneumonie_02,Meta Llama 3.1 8B Instruct,P1_01_04,0.020233281244327002
Anam_Pneumonie_02,OpenAI GPT OSS 120B,P1_01_01,0.02043651215238364
Anam_Pneumonie_02,OpenAI GPT OSS 120B,P1_01_02,0.021367438221852417
Anam_Pneumonie_02,OpenAI GPT OSS 120B,P1_01_03,0.016050579881147144
Anam_Pneumonie_02,OpenAI GPT OSS 120B,P1_01_04,0.020919811309525516
Anam_Fahrradunfall_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.021586932269680722
Anam_Fahrradunfall_02,Meta Llama 3.1 8B Instruct,P1_01_03,0.017640067673153816
Anam_Fahrradunfall_02,OpenAI GPT OSS 120B,P1_01_01,0.01701722030407788
Anam_Fahrradunfall_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.021845000687543865
Anam_Fahrradunfall_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.02091940319977585
Anam_Fahrradunfall_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.020799879641102033
Anam_Fahrradunfall_02,MedGemma 27B Instruct,P1_01_01,0.021671539484324494
Anam_Fahrradunfall_02,MedGemma 27B Instruct,P1_01_02,0.0192147886783145
Anam_Fahrradunfall_02,MedGemma 27B Instruct,P1_01_03,0.020202006154073616
Anam_Fahrradunfall_02,MedGemma 27B Instruct,P1_01_04,0.021066563913035786
Anam_Fahrradunfall_02,OpenAI GPT OSS 120B,P1_01_04,0.01612977012087822
Anam_Fahrradunfall_02,OpenAI GPT OSS 120B,P1_01_02,0.013947876558752625
Anam_Fahrradunfall_02,OpenAI GPT OSS 120B,P1_01_03,0.01896129687476261
Anam_Fahrradunfall_02,Meta Llama 3.1 8B Instruct,P1_01_01,0.0029176516256052003
Anam_Fahrradunfall_02,Meta Llama 3.1 8B Instruct,P1_01_02,0.011081249880053396
Anam_Fahrradunfall_02,Meta Llama 3.1 8B Instruct,P1_01_04,0.02137509462866142
Anam_Covid-19_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.023381027344642903
Anam_Covid-19_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.023459671192814783
Anam_Covid-19_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.023459671192814783
Anam_Covid-19_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.02315812540265364
Anam_Covid-19_02,MedGemma 27B Instruct,P1_01_01,0.0196264478109319
Anam_Covid-19_02,MedGemma 27B Instruct,P1_01_02,0.016806539582871444
Anam_Covid-19_02,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.01603079697497528
Anam_Covid-19_02,MedGemma 27B Instruct,P1_01_03,0.016196436786143725
Anam_Covid-19_02,Meta Llama 3.1 8B Instruct,P1_01_02,0.004900268310660532
Anam_Covid-19_02,Meta Llama 3.1 8B Instruct,P1_01_01,0.005081210210289539
Anam_Covid-19_02,Meta Llama 3.1 8B Instruct,P1_01_03,0.02157672655593776
Anam_Covid-19_02,Meta Llama 3.1 8B Instruct,P1_01_04,0.022905103408520765
Anam_Covid-19_02,OpenAI GPT OSS 120B,P1_01_01,0.020913126420204372
Anam_Covid-19_02,OpenAI GPT OSS 120B,P1_01_02,0.019784283780901517
Anam_Covid-19_02,OpenAI GPT OSS 120B,P1_01_03,0.020353432920532023
Anam_Covid-19_02,OpenAI GPT OSS 120B,P1_01_04,0.021428012976757733
Anam_Aengstliche-Patientin,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.022560845505573215
Anam_Aengstliche-Patientin,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.022892552333467233
Anam_Aengstliche-Patientin,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.022832969332257126
Anam_Aengstliche-Patientin,MedGemma 27B Instruct,P1_01_01,0.01874596362849055
Anam_Aengstliche-Patientin,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.02293410447672531
Anam_Aengstliche-Patientin,MedGemma 27B Instruct,P1_01_04,0.005714983581490408
Anam_Aengstliche-Patientin,MedGemma 27B Instruct,P1_01_02,0.01742945079212915
Anam_Aengstliche-Patientin,MedGemma 27B Instruct,P1_01_03,0.013710012887947055
Anam_Aengstliche-Patientin,Meta Llama 3.1 8B Instruct,P1_01_02,0.022369115570222673
Anam_Aengstliche-Patientin,Meta Llama 3.1 8B Instruct,P1_01_01,0.022173318471069216
Anam_Aengstliche-Patientin,Meta Llama 3.1 8B Instruct,P1_01_04,0.022647286884599733
Anam_Aengstliche-Patientin,Meta Llama 3.1 8B Instruct,P1_01_03,0.022190092959021905
Anam_Aengstliche-Patientin,OpenAI GPT OSS 120B,P1_01_01,0.019347920163157298
Anam_Aengstliche-Patientin,OpenAI GPT OSS 120B,P1_01_03,0.01787265806570998
Anam_Aengstliche-Patientin,OpenAI GPT OSS 120B,P1_01_02,0.02067672381419075
Anam_Aengstliche-Patientin,OpenAI GPT OSS 120B,P1_01_04,0.019051014503589196
Anam_Cephalgie,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.02276998547395579
Anam_Cephalgie,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.022615914765512866
Anam_Cephalgie,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.02275757077016812
Anam_Cephalgie,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.023037125422909224
Anam_Cephalgie,MedGemma 27B Instruct,P1_01_03,0.018892298661565023
Anam_Cephalgie,MedGemma 27B Instruct,P1_01_02,0.019246155410089307
Anam_Cephalgie,MedGemma 27B Instruct,P1_01_04,0.01976516771721359
Anam_Cephalgie,Meta Llama 3.1 8B Instruct,P1_01_01,0.022853834755104028
Anam_Cephalgie,MedGemma 27B Instruct,P1_01_01,0.017350122554680564
Anam_Cephalgie,Meta Llama 3.1 8B Instruct,P1_01_03,0.02296687951431385
Anam_Cephalgie,Meta Llama 3.1 8B Instruct,P1_01_02,0.02269013892095485
Anam_Cephalgie,Meta Llama 3.1 8B Instruct,P1_01_04,0.022741649612830518
Anam_Cephalgie,OpenAI GPT OSS 120B,P1_01_02,0.019592757618659504
Anam_Cephalgie,OpenAI GPT OSS 120B,P1_01_01,0.016655632333850125
Anam_Cephalgie,OpenAI GPT OSS 120B,P1_01_04,0.019833995405440695
Anam_Cephalgie,OpenAI GPT OSS 120B,P1_01_03,0.019915715694097082
Anam_Cholezystitis,MedGemma 27B Instruct,P1_01_03,0.012912713267817155
Anam_Cholezystitis,Meta Llama 3.1 8B Instruct,P1_01_01,0.026411870291357588
Anam_Cholezystitis,OpenAI GPT OSS 120B,P1_01_04,0.01603751898544226
Anam_Cholezystitis,Meta Llama 3.1 8B Instruct,P1_01_02,0.02808074557675373
Anam_Cholezystitis,OpenAI GPT OSS 120B,P1_01_03,0.020128710161172073
Anam_Cholezystitis,OpenAI GPT OSS 120B,P1_01_02,0.020244038494654625
Anam_Cholezystitis,OpenAI GPT OSS 120B,P1_01_01,0.016260342938088434
Anam_Cholezystitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_01,0.0254443593268035
Anam_Cholezystitis,Meta Llama 3.1 8B Instruct,P1_01_04,0.025289508268885683
Anam_Cholezystitis,Meta Llama 3.1 8B Instruct,P1_01_03,0.024419588532212995
Anam_Cholezystitis,MedGemma 27B Instruct,P1_01_04,0.020851785480613564
Anam_Cholezystitis,MedGemma 27B Instruct,P1_01_02,0.018720984729345323
Anam_Cholezystitis,MedGemma 27B Instruct,P1_01_01,0.012218259901440688
Anam_Cholezystitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_04,0.026258076958430635
Anam_Cholezystitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_03,0.02589948828568043
Anam_Cholezystitis,Llama 3.1 SauerkrautLM 70B Instruct,P1_01_02,0.025669252741268737
