experiment_id,audio_id,model_name,sim_Alibaba-NLP/gte-multilingual-base
1927,Anam_Pyelonephritis,OpenAI GPT OSS 120B,0.8142067547208982
1926,Anam_Pyelonephritis,OpenAI GPT OSS 120B,0.7968998298555963
1925,Anam_Pyelonephritis,OpenAI GPT OSS 120B,0.8367297989943894
1924,Anam_Pyelonephritis,OpenAI GPT OSS 120B,0.8299638120587912
1855,Anam_Pneumonie_01,OpenAI GPT OSS 120B,0.7996786502326123
1854,Anam_Pneumonie_01,OpenAI GPT OSS 120B,0.7736949641895041
1852,Anam_Pneumonie_01,OpenAI GPT OSS 120B,0.7624166019019131
1833,Anam_Hyperthyreose,OpenAI GPT OSS 120B,0.7655124737117623
1832,Anam_Hyperthyreose,OpenAI GPT OSS 120B,0.8221343244573949
1850,Anam_Pneumonie_01,OpenAI GPT OSS 120B,0.7803443146933122
1831,Anam_Hyperthyreose,OpenAI GPT OSS 120B,0.7831706995753405
1830,Anam_Hyperthyreose,OpenAI GPT OSS 120B,0.7947472697703188
1752,Anam_Bauchschmerzen,OpenAI GPT OSS 120B,0.8605422222799601
1753,Anam_Bauchschmerzen,OpenAI GPT OSS 120B,0.8296952721452828
1750,Anam_Bauchschmerzen,OpenAI GPT OSS 120B,0.8456899314043855
1746,Anam_Bauchschmerzen,OpenAI GPT OSS 120B,0.8494942693173808
1743,Anam_Bauchschmerzen,MedGemma 27B Instruct,0.8615666608207049
1826,Anam_Hyperthyreose,MedGemma 27B Instruct,0.7578468278216146
2201,Anam_Venenthrombose_TVT,MedGemma 27B Instruct,0.8616866703524536
2200,Anam_Venenthrombose_TVT,MedGemma 27B Instruct,0.8504227433474354
2199,Anam_Venenthrombose_TVT,MedGemma 27B Instruct,0.8091431371269567
2198,Anam_Venenthrombose_TVT,MedGemma 27B Instruct,0.8243064962291304
2182,Anam_Traumaanamnese,MedGemma 27B Instruct,0.8631486258377422
2183,Anam_Traumaanamnese,MedGemma 27B Instruct,0.8767136211475556
2184,Anam_Traumaanamnese,MedGemma 27B Instruct,0.8272904096888979
2185,Anam_Traumaanamnese,MedGemma 27B Instruct,0.8399666209453598
2132,Anam_Lymphom,MedGemma 27B Instruct,0.7622354692167652
2133,Anam_Lymphom,MedGemma 27B Instruct,0.7413433526594191
2134,Anam_Lymphom,MedGemma 27B Instruct,0.7661541798323924
2135,Anam_Lymphom,MedGemma 27B Instruct,0.7374845281500713
2158,Anam_Oesophaguskarzinom,MedGemma 27B Instruct,0.7528146810578755
2157,Anam_Oesophaguskarzinom,MedGemma 27B Instruct,0.7423017905458218
2156,Anam_Oesophaguskarzinom,MedGemma 27B Instruct,0.7447866472174342
2154,Anam_Oesophaguskarzinom,MedGemma 27B Instruct,0.7473122891607129
2046,Anam_Fremdanamnese_Saeugling,MedGemma 27B Instruct,0.7872472854378503
2045,Anam_Fremdanamnese_Saeugling,MedGemma 27B Instruct,0.7992571505487189
2044,Anam_Fremdanamnese_Saeugling,MedGemma 27B Instruct,0.7975368042619693
2042,Anam_Fremdanamnese_Saeugling,MedGemma 27B Instruct,0.8206614595894046
2025,Anam_Fremdanamnese,MedGemma 27B Instruct,0.8281285814500665
2024,Anam_Fremdanamnese,MedGemma 27B Instruct,0.8373750326370207
2022,Anam_Fremdanamnese,MedGemma 27B Instruct,0.8530131498512155
1998,Anam_Fremdanamnese,MedGemma 27B Instruct,0.8400382290562987
1989,Anam_Appendizitis,MedGemma 27B Instruct,0.8745102372510452
1988,Anam_Appendizitis,MedGemma 27B Instruct,0.8493631480560989
1987,Anam_Appendizitis,MedGemma 27B Instruct,0.847168583884921
1986,Anam_Appendizitis,MedGemma 27B Instruct,0.8461962728305784
1962,Anam_sexueller_Missbrauch,MedGemma 27B Instruct,0.854364713863248
1964,Anam_sexueller_Missbrauch,MedGemma 27B Instruct,0.8501235466406674
1963,Anam_sexueller_Missbrauch,MedGemma 27B Instruct,0.8421537638794476
1961,Anam_sexueller_Missbrauch,MedGemma 27B Instruct,0.8557302073297766
1923,Anam_Pyelonephritis,MedGemma 27B Instruct,0.8285835559056542
1848,Anam_Pneumonie_01,MedGemma 27B Instruct,0.8418553242876986
1846,Anam_Pneumonie_01,MedGemma 27B Instruct,0.8490621860067882
1845,Anam_Pneumonie_01,MedGemma 27B Instruct,0.7803408584511211
1844,Anam_Pneumonie_01,MedGemma 27B Instruct,0.8018951791761695
1829,Anam_Hyperthyreose,MedGemma 27B Instruct,0.7724620882633958
1828,Anam_Hyperthyreose,MedGemma 27B Instruct,0.7803200220161115
1827,Anam_Hyperthyreose,MedGemma 27B Instruct,0.8021114526071835
1745,Anam_Bauchschmerzen,MedGemma 27B Instruct,0.8619739559643417
1742,Anam_Bauchschmerzen,MedGemma 27B Instruct,0.8687227215875577
1740,Anam_Bauchschmerzen,MedGemma 27B Instruct,0.8439766016461332
1921,Anam_Pyelonephritis,MedGemma 27B Instruct,0.8236404725157642
1944,Anam_Thorakale Schmerzen,MedGemma 27B Instruct,0.8431568398136141
1940,Anam_Thorakale Schmerzen,MedGemma 27B Instruct,0.8332388138452531
1943,Anam_Thorakale Schmerzen,MedGemma 27B Instruct,0.8370842064611412
1942,Anam_Thorakale Schmerzen,MedGemma 27B Instruct,0.8405742201568585
1922,Anam_Pyelonephritis,MedGemma 27B Instruct,0.826259468205572
1915,Anam_Pyelonephritis,MedGemma 27B Instruct,0.7954155589904404
2170,Anam_Traumaanamnese,Meta Llama 3.1 8B Instruct,0.830122955398449
1906,Anam_Pyelonephritis,Meta Llama 3.1 8B Instruct,0.8422025441361476
1951,Anam_sexueller_Missbrauch,Meta Llama 3.1 8B Instruct,0.8202843715562861
1818,Anam_Hyperthyreose,Meta Llama 3.1 8B Instruct,0.8933909888764928
1952,Anam_sexueller_Missbrauch,Meta Llama 3.1 8B Instruct,0.8006820473954208
1996,Anam_Fremdanamnese,Meta Llama 3.1 8B Instruct,0.8791245527047835
2030,Anam_Fremdanamnese_Saeugling,Meta Llama 3.1 8B Instruct,0.7703719467602842
2207,Anam_Pneumonie_01,Meta Llama 3.1 8B Instruct,0.7937039006937912
2193,Anam_Venenthrombose_TVT,Meta Llama 3.1 8B Instruct,0.8106586784692907
2192,Anam_Venenthrombose_TVT,Meta Llama 3.1 8B Instruct,0.822592927866086
2191,Anam_Venenthrombose_TVT,Meta Llama 3.1 8B Instruct,0.8219165757721006
2173,Anam_Traumaanamnese,Meta Llama 3.1 8B Instruct,0.860938131989106
2172,Anam_Traumaanamnese,Meta Llama 3.1 8B Instruct,0.8645071908699842
2171,Anam_Traumaanamnese,Meta Llama 3.1 8B Instruct,0.8837810252974896
2146,Anam_Oesophaguskarzinom,Meta Llama 3.1 8B Instruct,0.8127985574679439
2128,Anam_Lymphom,Meta Llama 3.1 8B Instruct,0.8088790089464568
2129,Anam_Lymphom,Meta Llama 3.1 8B Instruct,0.807456332551828
2130,Anam_Lymphom,Meta Llama 3.1 8B Instruct,0.8031285941083088
2131,Anam_Lymphom,Meta Llama 3.1 8B Instruct,0.7923217022371841
2147,Anam_Oesophaguskarzinom,Meta Llama 3.1 8B Instruct,0.8076838561235835
2148,Anam_Oesophaguskarzinom,Meta Llama 3.1 8B Instruct,0.7845536772869013
2149,Anam_Oesophaguskarzinom,Meta Llama 3.1 8B Instruct,0.7834768550738789
2029,Anam_Fremdanamnese_Saeugling,Meta Llama 3.1 8B Instruct,0.7639071505477837
2028,Anam_Fremdanamnese_Saeugling,Meta Llama 3.1 8B Instruct,0.7885914905819404
2027,Anam_Fremdanamnese_Saeugling,Meta Llama 3.1 8B Instruct,0.8235335199987672
2004,Anam_Fremdanamnese,Meta Llama 3.1 8B Instruct,0.8306154592726015
2002,Anam_Fremdanamnese,Meta Llama 3.1 8B Instruct,0.8653969127056147
2003,Anam_Fremdanamnese,Meta Llama 3.1 8B Instruct,0.8339642437421202
1979,Anam_Appendizitis,Meta Llama 3.1 8B Instruct,0.8139358853074574
1980,Anam_Appendizitis,Meta Llama 3.1 8B Instruct,0.8223170747985149
1981,Anam_Appendizitis,Meta Llama 3.1 8B Instruct,0.7895938092586926
1978,Anam_Appendizitis,Meta Llama 3.1 8B Instruct,0.8539060086350754
1954,Anam_sexueller_Missbrauch,Meta Llama 3.1 8B Instruct,0.8138625421607424
1953,Anam_sexueller_Missbrauch,Meta Llama 3.1 8B Instruct,0.8576314505323481
1933,Anam_Thorakale Schmerzen,Meta Llama 3.1 8B Instruct,0.7726187185407162
1932,Anam_Thorakale Schmerzen,Meta Llama 3.1 8B Instruct,0.7816561749317938
1931,Anam_Thorakale Schmerzen,Meta Llama 3.1 8B Instruct,0.7977957159375179
1930,Anam_Thorakale Schmerzen,Meta Llama 3.1 8B Instruct,0.7950243398412687
1908,Anam_Pyelonephritis,Meta Llama 3.1 8B Instruct,0.8294740157773729
1907,Anam_Pyelonephritis,Meta Llama 3.1 8B Instruct,0.8402720491342686
1905,Anam_Pyelonephritis,Meta Llama 3.1 8B Instruct,0.825619856065197
1838,Anam_Pneumonie_01,Meta Llama 3.1 8B Instruct,0.7925036318315073
1837,Anam_Pneumonie_01,Meta Llama 3.1 8B Instruct,0.7456020941105626
1836,Anam_Pneumonie_01,Meta Llama 3.1 8B Instruct,0.7945638905164594
1821,Anam_Hyperthyreose,Meta Llama 3.1 8B Instruct,0.7973656912806625
1820,Anam_Hyperthyreose,Meta Llama 3.1 8B Instruct,0.797282351050798
1819,Anam_Hyperthyreose,Meta Llama 3.1 8B Instruct,0.7305902450974157
1734,Anam_Bauchschmerzen,Meta Llama 3.1 8B Instruct,0.8358068725104215
1731,Anam_Bauchschmerzen,Meta Llama 3.1 8B Instruct,0.8330350283491688
1733,Anam_Bauchschmerzen,Meta Llama 3.1 8B Instruct,0.8575515432799098
2120,Anam_Pneumonie_02,OpenAI GPT OSS 120B,0.8236220982510839
